data,trip_creation_time,route_type,trip_uuid,source_name,destination_name,start_scan_to_end_scan,od_time_diff_hour,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,segment_actual_time_sum,segment_osrm_distance_sum,segment_osrm_time_sum,hour,day,weekday,week,month,source_state,destination_state,source_city,source_place,destination_city,destination_place
1,2018-09-12 00:47:45.037410,1,trip-153671326503717255,bhatinda_dpc (punjab),bhatinda_dpc (punjab),0.9149877618939456,0.9204989389989011,0.8964699015870341,1.6159087024224317,1.390274279428259,1.3879045806409853,1.6372642318204313,1.123696523638837,1.2448409946965593,0,12,2,37,9,Punjab,Punjab,Bhatinda,Dpc,Bhatinda,Dpc
1,2018-09-12 00:49:56.561006,1,trip-153671339656068455,jaipur_hub (rajasthan),gurgaon_bilaspur_hb (haryana),0.9893384297455082,0.9857364614020988,1.7147213492557891,0.970929464728203,1.1967191984968686,1.4582728841018777,0.9625072538217427,1.4528100163615814,1.1820283835001286,0,12,2,37,9,Rajasthan,Haryana,Jaipur,Hub,Gurgaon,Bilaspur
1,2018-09-12 00:50:38.541226,1,trip-153671343854097865,delhi_gateway_hb (delhi),chandigarh_mehmdpur_h (punjab),0.7154149166081719,0.7145641524466733,1.909585672120264,1.2997424094350647,1.5285279086649664,1.5062424420732907,1.2935201109531749,1.5081565594079245,1.4207163060465653,0,12,2,37,9,Delhi,Punjab,New Delhi,Gateway,Chandigarh,Mehmdpur
1,2018-09-12 00:57:53.153952,1,trip-153671387315368041,bhatinda_dpc (punjab),barnala_dc (punjab),-0.7872512126023586,-0.7863762202757643,-0.20171496474633846,-0.3885855951174751,-0.2272931826412173,-0.286893197845606,-0.3870067021756348,-0.3048711898892825,-0.26266167401777724,0,12,2,37,9,Punjab,Punjab,Bhatinda,Dpc,Barnala,Dc
1,2018-09-12 00:58:51.333308,0,trip-153671393133297622,bhiwandi_mankoli_hb (maharashtra),murbad_snkundpp_d (maharashtra),-0.7950775986919968,-0.7965915593158541,-0.5222603086039947,-0.647841955367116,-0.6973555220460224,-0.57575115336045,-0.6479976087600333,-0.6096436786109108,-0.7526000413499366,0,12,2,37,9,Maharashtra,Maharashtra,Mumbai,Mankoli,Murbad,Snkundpp
1,2018-09-12 00:59:41.075273,1,trip-153671398107484965,roopnagar_chotihvl_dc (punjab),chandigarh_kharar_dc (chandigarh),0.5941059322187802,0.6000974488852303,1.5432272976679333,0.9076962061307295,1.749733715443698,1.7842209112190859,0.9179478307463577,1.107414344178322,1.4709663950037097,0,12,2,37,9,Punjab,Chandigarh,Roopnagar,Chotihvl,Chandigarh,Kharar
1,2018-09-12 01:00:26.733769,1,trip-153671402673350359,bantwal_trmltmpl_d (karnataka),kadaba_anugrdpp_d (karnataka),1.3845709272722364,1.381412299298482,2.5779003009795707,2.943807132969373,2.620731579634955,2.7004804451920537,2.9358531328745117,3.1776125684796503,2.953344019239474,1,12,2,37,9,Karnataka,Karnataka,Bantwal,Trmltmpl,Kadaba,Anugrdpp
1,2018-09-12 01:06:18.495090,0,trip-153671437849482795,gulbarga_nehrugnj_i (karnataka),gulbarga_nehrugnj_i (karnataka),2.1711227292808735,2.1729642909669873,1.1021436696028744,0.9835761164476976,1.182893835573198,1.0303542359755873,0.9816041494254792,0.9801226740495175,0.9307779387144058,1,12,2,37,9,Karnataka,Karnataka,Gulbarga,Nehrugnj,Gulbarga,Nehrugnj
1,2018-09-12 01:06:44.904707,0,trip-153671440490445199,lalru_onkardpp_d (punjab),naraingarh_ward2dpp_d (haryana),-0.3528867846274396,-0.353484546869235,-0.3315309491713965,-0.19256249346530754,-0.3378960860305832,-0.29538777217809004,-0.19603774613827005,0.06031453381600714,0.39058948242510194,1,12,2,37,9,Punjab,Haryana,Lalru,Onkardpp,Naraingarh,Ward2Dpp
1,2018-09-12 01:08:09.655965,1,trip-153671448965568596,chandigarh_mehmdpur_h (punjab),ludhiana_milrganj_hb (punjab),-0.17287990456576147,-0.17275466163944134,0.23484317162736848,-0.30005903308101234,-0.14434100509919287,0.06348454620045975,-0.30425348789277673,-0.0054512119049332656,-0.2500991517784911,1,12,2,37,9,Punjab,Punjab,Chandigarh,Mehmdpur,Ludhiana,Milrganj
1,2018-09-12 01:08:52.675715,1,trip-153671453267549065,kadi_karanngr_d (gujarat),kadi_karanngr_d (gujarat),-0.29810208199997235,-0.2947874721776789,0.1712049173888289,-0.05977265041061341,0.20129306799257554,0.12383644241415019,-0.05599384504420257,0.15669347690842744,0.1142139931608069,1,12,2,37,9,Gujarat,Gujarat,Kadi,Karanngr,Kadi,Karanngr
1,2018-09-12 01:10:44.915124,0,trip-153671464491487828,chennai_chrompet_l (tamil nadu),maa_poonamallee_hb (tamil nadu),-0.2354909932828669,-0.2382218920914508,-0.6579490507032015,-0.6731352588061054,-0.6005779815803272,-0.6209316147647567,-0.6670945043637697,-0.5139777004955152,-0.4510995076070693,1,12,2,37,9,Tamil Nadu,Tamil Nadu,Chennai,Chrompet,Chennai,Poonamallee
1,2018-09-12 01:17:31.953356,0,trip-153671505195307510,durgapur_central_i_1 (west bengal),bankura_bhowmdpp_d (west bengal),-0.06331049931082695,-0.0620824758713261,-0.003762449258499056,0.4777100476679105,-0.07521419048083919,-0.0769450144619362,0.49145049559624304,-0.13846769548830928,-0.17472401834277426,1,12,2,37,9,West Bengal,West Bengal,Durgapur,Central,Bankura,Bhowmdpp
1,2018-09-12 01:17:40.984026,0,trip-153671506098357680,vapi_indestat_i (gujarat),silvassa_samrvrni_d (dadra and nagar haveli),-0.9594317065743986,-0.9601967686435872,-0.8055395306423512,-0.8944516638972623,-0.9047359659010834,-0.8559939491027589,-0.8898916197406953,-0.7846586508778709,-0.8656627415035119,1,12,2,37,9,Gujarat,Dadra And Nagar Haveli,Vapi,Indestat,Silvassa,Samrvrni
1,2018-09-12 01:18:08.516276,0,trip-153671508851597828,jamjodhpur_court_d (gujarat),porbandar_dc (gujarat),1.1341265724038145,1.1358839890175196,1.4814212705927918,2.3747078055921125,1.5700039974359785,1.496587791146242,2.3693118966303293,1.5528371042107008,1.395591261567993,1,12,2,37,9,Gujarat,Gujarat,Jamjodhpur,Court,Porbandar,Dc
1,2018-09-12 01:21:53.167913,1,trip-153671531316758155,jetpur_dc (gujarat),jetpur_dc (gujarat),-0.6463762629888714,-0.6440547461043196,-0.14839667396978995,-0.3632922916784857,-0.40702290064893687,-0.2857487526969734,-0.36154417470398614,-0.3357058704636845,-0.4762245520856416,1,12,2,37,9,Gujarat,Gujarat,Jetpur,Dc,Jetpur,Dc
1,2018-09-12 01:24:59.938573,1,trip-153671549993828365,mehsana_panchot_ip (gujarat),mehsana_panchot_ip (gujarat),0.9462933062524983,0.948876494120195,1.4443054959415798,1.0594560267646658,1.5700039974359785,1.434568912877031,1.0707229955762494,1.203719459536435,1.3579036948501346,1,12,2,37,9,Gujarat,Gujarat,Mehsana,Panchot,Mehsana,Panchot
1,2018-09-12 01:28:41.755367,1,trip-153671572175509918,jabalpur_adhartal_ip (madhya pradesh),katni_bargawan_dc (madhya pradesh),-0.5368068577339369,-0.5359563165292645,0.07232876734723617,-0.14197588658732882,-0.28259463433590026,-0.12784323548199603,-0.13874705932706063,-0.1865464254330587,-0.37572437417135246,1,12,2,37,9,Madhya Pradesh,Madhya Pradesh,Jabalpur,Adhartal,Katni,Bargawan
1,2018-09-12 01:29:07.813912,0,trip-153671574781365511,ccu_dumdum_dpc (west bengal),kolkata_dankuni_hb (west bengal),0.03843251985446939,0.037557873505421516,-0.7914505341208631,-0.8059251018607995,-0.8494345142064005,-0.776675526313634,-0.8071384054578372,-0.7994379086042732,-0.8656627415035119,1,12,2,37,9,West Bengal,West Bengal,Kolkata,Dumdum,Kolkata,Dankuni
1,2018-09-12 01:31:44.166971,0,trip-153671590416667638,bengaluru_bomsndra_hb (karnataka),bengaluru_kgairprt_hb (karnataka),-0.29810208199997235,-0.29863345167687716,-0.418597243387781,0.14257377710130145,-0.28259463433590026,-0.4287709003204668,0.14770637472898648,-0.34141275432563856,-0.1872865405820604,1,12,2,37,9,Karnataka,Karnataka,Bengaluru,Bomsndra,Bengaluru,Kgairprt
